,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2024-08-21 13:00:00+02:00,272.35,238.65,794.4,2852.15,2722.06,14.3
2024-08-21 14:00:00+02:00,281.58,221.4,806.5,2851.33,3014.93,13.14
2024-08-21 15:00:00+02:00,304.95,228.18,758.98,2852.45,2208.08,14.39
2024-08-21 16:00:00+02:00,271.73,268.28,987.35,2853.0,2584.23,14.01
2024-08-21 17:00:00+02:00,272.45,267.88,1053.85,2852.25,1599.35,13.88
2024-08-21 18:00:00+02:00,661.78,252.43,1793.63,2855.58,1004.98,13.75
2024-08-21 19:00:00+02:00,1844.95,246.0,2832.63,2854.75,244.07,12.44
2024-08-21 20:00:00+02:00,1814.33,252.2,2780.28,2855.53,31.59,8.25
2024-08-21 21:00:00+02:00,2093.5,280.63,2756.8,2860.8,0.0,4.74
2024-08-21 22:00:00+02:00,1864.8,270.3,2544.5,2864.38,0.0,2.65
2024-08-21 23:00:00+02:00,1957.25,268.73,2216.83,2867.78,0.0,1.13
2024-08-22 00:00:00+02:00,701.08,249.95,1827.7,2870.65,0.0,0.87
2024-08-22 01:00:00+02:00,476.05,230.73,1640.48,2872.88,0.0,1.55
2024-08-22 02:00:00+02:00,488.28,219.18,1631.28,2873.23,0.0,2.71
2024-08-22 03:00:00+02:00,464.23,217.08,1623.7,2876.05,0.0,5.19
2024-08-22 04:00:00+02:00,434.68,223.45,1598.7,2877.08,0.0,4.62
2024-08-22 05:00:00+02:00,1096.65,239.2,1878.0,2876.73,0.0,4.79
2024-08-22 06:00:00+02:00,1963.95,264.98,2445.23,2879.0,0.0,4.44
2024-08-22 07:00:00+02:00,1728.15,248.35,2136.83,2878.35,189.51,5.32
2024-08-22 08:00:00+02:00,1875.98,235.1,1967.33,2875.48,901.61,7.05
2024-08-22 09:00:00+02:00,840.98,230.6,1181.2,2872.7,1653.91,5.81
2024-08-22 10:00:00+02:00,295.35,227.65,795.25,2875.95,2254.02,3.74
2024-08-22 11:00:00+02:00,290.63,212.7,813.4,2866.03,2934.54,3.58
2024-08-22 12:00:00+02:00,276.35,214.7,759.28,2853.68,3175.73,5.16
2024-08-22 13:00:00+02:00,211.98,203.65,693.83,2859.25,3227.42,7.24
2024-08-22 14:00:00+02:00,217.4,216.75,719.8,2872.95,3118.3,10.32
2024-08-22 15:00:00+02:00,328.33,229.55,815.48,2874.65,2828.3,10.47
2024-08-22 16:00:00+02:00,284.2,243.23,819.98,2871.95,2334.42,9.95
2024-08-22 17:00:00+02:00,349.88,237.35,1167.03,2867.5,1659.65,8.23
2024-08-22 18:00:00+02:00,1135.8,251.38,2001.23,2865.15,858.54,6.37
2024-08-22 19:00:00+02:00,2086.73,263.83,2781.18,2865.25,249.81,6.33
2024-08-22 20:00:00+02:00,2149.6,254.28,2776.3,2869.98,28.71,5.22
2024-08-22 21:00:00+02:00,2188.88,269.9,2634.73,2876.6,0.0,5.61
2024-08-22 22:00:00+02:00,1460.38,264.78,2056.75,2884.45,0.0,6.02
2024-08-22 23:00:00+02:00,1025.73,221.03,1528.73,2887.58,0.0,6.14
2024-08-23 00:00:00+02:00,231.1,229.4,1080.35,2892.7,0.0,7.35
2024-08-23 01:00:00+02:00,199.6,207.48,999.65,2897.48,0.0,10.28
2024-08-23 02:00:00+02:00,610.1,211.13,1168.88,2899.93,0.0,18.8
2024-08-23 03:00:00+02:00,517.05,218.45,1088.95,2903.33,0.0,24.57
2024-08-23 04:00:00+02:00,520.98,202.65,1087.48,2905.58,0.0,29.15
2024-08-23 05:00:00+02:00,614.53,213.2,1222.0,2907.18,0.0,27.9
2024-08-23 06:00:00+02:00,948.0,245.68,1791.55,2907.15,0.0,28.87
2024-08-23 07:00:00+02:00,1026.33,243.98,1596.88,2906.8,160.8,21.47
2024-08-23 08:00:00+02:00,415.75,222.3,1193.13,2904.83,766.65,16.38
2024-08-23 09:00:00+02:00,293.45,178.03,990.83,2900.08,1674.01,10.82
2024-08-23 10:00:00+02:00,189.0,197.43,822.88,2890.3,2368.88,7.73
2024-08-23 11:00:00+02:00,269.15,195.95,902.35,2878.43,2865.62,7.09
2024-08-23 12:00:00+02:00,304.1,201.9,1032.95,2873.15,3135.53,4.64
2024-08-23 13:00:00+02:00,251.48,219.05,789.28,2867.33,3250.39,5.66
2024-08-23 14:00:00+02:00,209.35,220.23,913.93,2864.38,3135.53,8.95
2024-08-23 15:00:00+02:00,242.83,230.0,960.0,2861.2,2897.21,12.2
2024-08-23 16:00:00+02:00,233.55,247.38,967.95,2858.4,2199.47,10.47
2024-08-23 17:00:00+02:00,273.0,259.7,1073.4,2852.85,1671.14,11.15
2024-08-23 18:00:00+02:00,742.03,258.93,1274.98,2850.23,870.02,9.56
2024-08-23 19:00:00+02:00,2062.95,262.88,2820.38,2851.45,226.84,6.68
2024-08-23 20:00:00+02:00,2342.73,260.1,3105.9,2857.43,25.84,3.96
2024-08-23 21:00:00+02:00,1935.8,275.58,2752.9,2864.65,0.0,2.26
2024-08-23 22:00:00+02:00,1821.0,256.85,2784.4,2872.88,0.0,5.54
2024-08-23 23:00:00+02:00,2500.83,242.08,2288.98,2877.1,0.0,13.48
2024-08-24 00:00:00+02:00,1435.4,250.33,2056.65,2882.18,0.0,14.72
2024-08-24 01:00:00+02:00,1269.93,241.9,1812.85,2887.6,0.0,15.4
2024-08-24 02:00:00+02:00,1332.7,234.93,1864.6,2890.4,0.0,16.49
2024-08-24 03:00:00+02:00,1238.58,226.5,1824.1,2894.93,0.0,18.08
2024-08-24 04:00:00+02:00,1219.8,210.48,1849.03,2897.15,0.0,23.45
2024-08-24 05:00:00+02:00,1222.98,236.85,1826.1,2900.58,0.0,30.94
2024-08-24 06:00:00+02:00,1060.55,223.28,2033.9,2902.55,0.0,39.2
2024-08-24 07:00:00+02:00,1023.18,213.93,1835.65,2902.83,155.05,37.96
2024-08-24 08:00:00+02:00,409.05,239.7,994.3,2900.1,809.73,36.17
2024-08-24 09:00:00+02:00,233.98,217.33,844.93,2893.83,1659.65,25.0
2024-08-24 10:00:00+02:00,187.28,201.45,1030.53,2884.03,2357.39,22.46
2024-08-24 11:00:00+02:00,138.18,202.1,649.05,2873.28,2808.2,29.2
2024-08-24 12:00:00+02:00,215.83,210.03,502.4,2863.95,3063.75,31.6
2024-08-24 13:00:00+02:00,190.95,206.2,563.48,2854.43,3098.2,37.45
2024-08-24 14:00:00+02:00,182.73,223.63,494.4,1879.78,2994.84,41.44
2024-08-24 15:00:00+02:00,228.75,221.45,537.18,1875.33,2704.83,41.92
2024-08-24 16:00:00+02:00,293.0,226.78,652.3,1872.9,2256.89,43.03
2024-08-24 17:00:00+02:00,243.53,222.1,814.28,1870.83,1602.22,46.78
2024-08-24 18:00:00+02:00,399.18,237.8,878.88,1871.98,554.17,44.61
2024-08-24 19:00:00+02:00,974.78,255.35,1117.8,1872.08,215.35,39.28
2024-08-24 20:00:00+02:00,1034.75,259.58,1058.35,1877.33,8.61,35.78
2024-08-24 21:00:00+02:00,471.98,217.03,838.33,1882.9,0.0,35.05
2024-08-24 22:00:00+02:00,361.2,213.95,855.68,1882.98,0.0,40.71
2024-08-24 23:00:00+02:00,263.48,198.3,799.55,1884.25,0.0,53.31
2024-08-25 00:00:00+02:00,267.28,248.33,922.95,2856.65,0.0,53.36
2024-08-25 01:00:00+02:00,232.73,225.48,803.8,2864.73,0.0,51.52
2024-08-25 02:00:00+02:00,245.18,231.55,852.25,2866.95,0.0,45.28
2024-08-25 03:00:00+02:00,240.63,223.45,868.3,2876.45,0.0,27.16
2024-08-25 04:00:00+02:00,226.18,218.6,855.03,2892.9,0.0,19.62
2024-08-25 05:00:00+02:00,201.35,229.63,802.75,2899.65,0.0,22.36
2024-08-25 06:00:00+02:00,198.3,333.48,808.38,2901.88,0.0,20.27
2024-08-25 07:00:00+02:00,181.48,306.0,825.8,2905.68,25.84,18.95
2024-08-25 08:00:00+02:00,115.4,311.55,837.9,2904.78,100.5,15.63
2024-08-25 09:00:00+02:00,156.03,305.58,621.75,2904.65,261.29,7.85
2024-08-25 10:00:00+02:00,167.7,262.18,588.65,2904.15,445.06,5.76
2024-08-25 11:00:00+02:00,118.8,242.78,595.55,2902.58,625.96,5.6
2024-08-25 12:00:00+02:00,136.73,247.38,565.3,2902.1,832.7,5.87
2024-08-25 13:00:00+02:00,106.2,240.58,612.83,2893.08,1053.79,6.24
2024-08-25 14:00:00+02:00,142.7,297.45,615.33,2824.28,1297.86,6.81
2024-08-25 15:00:00+02:00,168.45,290.75,586.95,2822.65,1421.33,7.63
2024-08-25 16:00:00+02:00,249.25,317.23,797.3,2820.2,1062.41,8.15
2024-08-25 17:00:00+02:00,268.65,323.75,938.03,2819.48,683.39,8.37
2024-08-25 18:00:00+02:00,1110.38,342.08,1875.93,2818.05,295.75,8.01
2024-08-25 19:00:00+02:00,2312.6,366.78,2271.55,2816.95,129.21,6.3
2024-08-25 20:00:00+02:00,2304.4,342.7,2242.53,2817.95,22.97,4.24
2024-08-25 21:00:00+02:00,2351.6,380.3,2418.35,2818.48,0.0,3.14
2024-08-25 22:00:00+02:00,2221.1,355.08,2153.95,2819.53,0.0,1.79
2024-08-25 23:00:00+02:00,1761.58,337.9,1893.93,2821.7,0.0,1.63
2024-08-26 00:00:00+02:00,689.55,298.88,1471.33,2823.75,0.0,1.58
2024-08-26 01:00:00+02:00,573.18,306.05,1176.78,2822.28,0.0,2.4
2024-08-26 02:00:00+02:00,539.3,279.8,1259.35,2824.95,0.0,2.41
2024-08-26 03:00:00+02:00,554.43,278.25,1178.05,2826.03,0.0,2.08
2024-08-26 04:00:00+02:00,548.03,319.38,1466.23,2827.75,0.0,3.07
2024-08-26 05:00:00+02:00,880.28,304.83,1707.85,2828.33,0.0,2.66
2024-08-26 06:00:00+02:00,1838.48,356.53,2272.3,2828.35,0.0,2.74
2024-08-26 07:00:00+02:00,2398.0,379.03,2510.93,2827.48,45.94,4.06
2024-08-26 08:00:00+02:00,2346.3,329.43,2350.9,2827.43,410.61,4.23
2024-08-26 09:00:00+02:00,1412.95,242.23,1493.8,2827.68,763.78,3.35
2024-08-26 10:00:00+02:00,570.73,229.33,1369.68,2827.95,1128.45,2.53
2024-08-26 11:00:00+02:00,425.78,222.43,1429.2,2824.08,1648.16,3.15
2024-08-26 12:00:00+02:00,356.68,179.55,1068.93,2823.38,2254.02,5.22
2024-08-26 13:00:00+02:00,354.4,193.23,1163.8,2819.9,1702.72,8.09
2024-08-26 14:00:00+02:00,370.05,202.8,1179.13,2824.68,1668.26,10.69
2024-08-26 15:00:00+02:00,445.85,209.55,1230.95,2836.88,1880.74,10.38
2024-08-26 16:00:00+02:00,771.0,266.48,1622.73,2860.53,1148.55,10.94
2024-08-26 17:00:00+02:00,1036.8,326.53,2033.95,2888.5,826.95,13.04
2024-08-26 18:00:00+02:00,1915.33,378.73,2705.83,2889.43,582.89,12.97
2024-08-26 19:00:00+02:00,2219.25,370.13,2854.68,2890.98,241.19,11.82
2024-08-26 20:00:00+02:00,2375.48,365.23,2780.83,2891.98,22.97,10.01
2024-08-26 21:00:00+02:00,2122.53,349.48,2799.93,2893.38,0.0,12.34
2024-08-26 22:00:00+02:00,1511.33,349.98,2495.1,2896.23,0.0,13.66
2024-08-26 23:00:00+02:00,1782.33,320.68,2452.73,2899.13,0.0,18.74
2024-08-27 00:00:00+02:00,1246.98,338.03,2279.25,2902.05,0.0,19.91
2024-08-27 01:00:00+02:00,963.13,327.83,2004.8,2902.78,0.0,20.19
2024-08-27 02:00:00+02:00,718.05,317.45,1962.35,2904.33,0.0,26.31
2024-08-27 03:00:00+02:00,529.78,326.45,1984.03,2907.3,0.0,27.94
2024-08-27 04:00:00+02:00,622.13,330.3,2017.88,2907.1,0.0,27.59
2024-08-27 05:00:00+02:00,1069.03,337.1,2416.15,2909.93,0.0,29.1
2024-08-27 06:00:00+02:00,1495.65,335.68,2252.05,2911.3,0.0,34.47
2024-08-27 07:00:00+02:00,1536.43,344.1,2264.3,2910.23,146.44,35.67
2024-08-27 08:00:00+02:00,1482.65,321.5,2158.0,2907.15,792.5,45.04
2024-08-27 09:00:00+02:00,936.33,311.38,1737.38,2901.8,1584.99,41.68
2024-08-27 10:00:00+02:00,463.85,232.85,1530.45,2894.5,2400.46,27.18
2024-08-27 11:00:00+02:00,415.28,196.65,1360.9,2889.65,1487.37,11.99
2024-08-27 12:00:00+02:00,343.08,189.98,1179.38,2888.1,1662.52,4.75
2024-08-27 13:00:00+02:00,297.25,205.95,1177.3,2888.55,1539.05,3.77
2024-08-27 14:00:00+02:00,261.03,219.68,1036.33,2887.68,1860.65,5.09
2024-08-27 15:00:00+02:00,266.93,263.35,1125.45,2884.4,2578.49,8.06
2024-08-27 16:00:00+02:00,276.88,295.3,1229.08,2877.45,2374.62,10.08
2024-08-27 17:00:00+02:00,1133.48,355.75,1848.03,2873.03,1651.04,10.19
2024-08-27 18:00:00+02:00,2790.58,359.3,2872.78,2871.03,809.73,9.1
2024-08-27 19:00:00+02:00,2607.4,370.48,2922.85,2870.68,192.38,7.54
2024-08-27 20:00:00+02:00,3005.85,365.55,2887.6,2874.98,17.23,8.14
2024-08-27 21:00:00+02:00,2990.55,332.08,2780.43,2880.58,0.0,7.95
2024-08-27 22:00:00+02:00,2236.75,318.13,2642.63,2885.15,0.0,6.18
2024-08-27 23:00:00+02:00,2039.78,327.43,2331.88,2889.43,0.0,7.63
2024-08-28 00:00:00+02:00,881.83,347.33,2146.9,2891.95,0.0,5.36
2024-08-28 01:00:00+02:00,928.98,321.55,2090.85,2896.05,0.0,5.23
2024-08-28 02:00:00+02:00,868.5,324.5,2037.98,2899.23,0.0,5.7
2024-08-28 03:00:00+02:00,891.7,323.68,2015.18,2902.63,0.0,8.49
2024-08-28 04:00:00+02:00,864.73,301.43,2168.1,2904.35,0.0,8.58
2024-08-28 05:00:00+02:00,1126.25,315.8,2209.73,2905.9,0.0,8.85
2024-08-28 06:00:00+02:00,2137.23,358.38,2775.75,2906.08,0.0,5.33
2024-08-28 07:00:00+02:00,2828.95,344.53,2789.9,2903.55,57.43,5.25
2024-08-28 08:00:00+02:00,2549.63,348.5,2429.4,2905.05,267.04,6.42
2024-08-28 09:00:00+02:00,1563.25,316.18,2289.38,2899.53,562.79,6.08
2024-08-28 10:00:00+02:00,730.23,289.3,1796.3,2893.33,2193.72,4.02
2024-08-28 11:00:00+02:00,333.25,228.48,1428.55,2883.2,2707.7,1.92
2024-08-28 12:00:00+02:00,246.88,179.75,1282.88,2871.4,3000.58,1.67
2024-08-28 13:00:00+02:00,234.9,181.1,1185.8,2861.15,3040.78,3.34
2024-08-28 14:00:00+02:00,233.48,208.28,1186.38,2849.9,2908.69,5.62
2024-08-28 15:00:00+02:00,269.48,263.85,1315.2,2846.3,2633.04,8.55
2024-08-28 16:00:00+02:00,425.85,328.45,1763.08,2847.98,2153.52,8.05
2024-08-28 17:00:00+02:00,1099.95,342.65,2247.3,2843.33,1507.47,7.35
2024-08-28 18:00:00+02:00,2001.8,357.48,2646.38,2841.88,743.68,6.2
2024-08-28 19:00:00+02:00,2453.48,364.25,2863.95,2842.75,180.9,4.11
2024-08-28 20:00:00+02:00,2455.0,364.3,3002.33,2850.38,14.36,2.98
2024-08-28 21:00:00+02:00,2284.2,349.13,2901.4,2859.83,0.0,2.74
2024-08-28 22:00:00+02:00,1782.25,379.4,2720.0,2867.88,0.0,3.22
2024-08-28 23:00:00+02:00,1554.28,362.63,2230.8,2872.08,0.0,3.22
2024-08-29 00:00:00+02:00,997.73,336.95,2224.9,2877.3,0.0,4.59
2024-08-29 01:00:00+02:00,954.85,302.78,2084.9,2882.38,0.0,5.51
2024-08-29 02:00:00+02:00,792.08,294.58,1974.08,2886.08,0.0,5.73
2024-08-29 03:00:00+02:00,640.65,302.93,1974.25,2888.65,0.0,6.5
2024-08-29 04:00:00+02:00,821.58,311.33,1997.13,2891.75,0.0,6.33
2024-08-29 05:00:00+02:00,1263.2,303.85,2200.6,2893.53,0.0,5.59
2024-08-29 06:00:00+02:00,1834.28,330.18,2643.68,2893.7,0.0,5.83
2024-08-29 07:00:00+02:00,2262.75,332.13,2832.0,2893.88,117.73,6.01
2024-08-29 08:00:00+02:00,2236.48,347.6,2716.6,2890.73,697.74,6.15
2024-08-29 09:00:00+02:00,1709.38,321.35,2654.95,2884.03,1484.5,4.32
2024-08-29 10:00:00+02:00,787.78,285.43,2184.0,2878.68,2205.21,2.36
2024-08-29 11:00:00+02:00,544.2,200.0,2070.85,2868.6,2707.7,0.84
2024-08-29 12:00:00+02:00,328.25,211.53,1829.18,2851.05,2954.64,0.41
2024-08-29 13:00:00+02:00,316.05,208.53,1825.93,2838.05,2986.22,2.05
2024-08-29 14:00:00+02:00,354.33,216.83,1861.45,2835.95,2862.75,6.26
2024-08-29 15:00:00+02:00,422.2,299.13,2041.95,2835.68,2607.2,8.29
2024-08-29 16:00:00+02:00,1000.15,377.55,2348.4,2837.58,2124.81,8.43
2024-08-29 17:00:00+02:00,1740.43,359.28,2595.58,2836.2,1458.65,8.41
2024-08-29 18:00:00+02:00,2125.55,344.28,2850.23,2834.03,735.07,7.79
2024-08-29 19:00:00+02:00,2696.05,373.95,3024.65,2834.73,183.77,5.92
2024-08-29 20:00:00+02:00,2522.63,371.35,3067.98,2838.7,11.49,4.53
2024-08-29 21:00:00+02:00,2628.43,356.3,3041.6,2848.1,0.0,1.21
2024-08-29 22:00:00+02:00,2552.6,343.7,2841.9,2857.35,0.0,2.16
2024-08-29 23:00:00+02:00,2815.0,345.3,2711.08,2864.18,0.0,5.76
2024-08-30 00:00:00+02:00,1367.15,369.15,2967.8,2867.6,0.0,6.31
2024-08-30 01:00:00+02:00,1257.55,346.15,2465.0,2872.55,0.0,6.65
2024-08-30 02:00:00+02:00,1080.1,268.65,2239.73,2875.73,0.0,7.41
2024-08-30 03:00:00+02:00,899.95,209.93,2173.58,2877.9,0.0,6.1
2024-08-30 04:00:00+02:00,985.98,230.33,2109.9,2881.33,0.0,3.53
2024-08-30 05:00:00+02:00,1420.4,349.23,2467.93,2883.93,0.0,3.98
2024-08-30 06:00:00+02:00,1789.23,351.3,2673.15,2884.75,0.0,4.31
2024-08-30 07:00:00+02:00,2382.55,340.95,3028.15,2885.35,143.57,4.83
2024-08-30 08:00:00+02:00,2418.7,332.03,3036.63,2881.05,689.13,4.76
2024-08-30 09:00:00+02:00,1493.88,331.4,2767.65,2875.98,1369.64,3.65
2024-08-30 10:00:00+02:00,853.3,268.93,2240.03,2867.9,1969.76,3.28
2024-08-30 11:00:00+02:00,569.93,181.88,2079.18,2857.8,2320.06,1.61
2024-08-30 12:00:00+02:00,510.8,211.05,2083.05,2852.45,2948.89,1.51
2024-08-30 13:00:00+02:00,540.25,211.65,2099.48,2843.33,2980.48,3.05
2024-08-30 14:00:00+02:00,407.2,213.65,2000.3,2838.7,2813.94,7.28
2024-08-30 15:00:00+02:00,448.4,238.13,2044.25,2834.1,2515.32,9.01
2024-08-30 16:00:00+02:00,546.58,273.18,2042.83,2831.55,2061.64,7.6
2024-08-30 17:00:00+02:00,844.28,349.75,2345.78,2828.6,1059.53,8.35
2024-08-30 18:00:00+02:00,1682.2,316.25,2868.93,2827.13,608.73,7.2
2024-08-30 19:00:00+02:00,2658.33,334.43,3125.2,2827.25,143.57,5.8
2024-08-30 20:00:00+02:00,2136.83,331.28,2862.4,2828.83,5.74,4.76
2024-08-30 21:00:00+02:00,1448.88,320.65,2693.65,2838.05,0.0,2.9
2024-08-30 22:00:00+02:00,1546.1,318.38,2457.43,2846.23,0.0,1.22
2024-08-30 23:00:00+02:00,1829.78,312.18,2358.15,2849.23,0.0,0.82
2024-08-31 00:00:00+02:00,1220.35,345.8,2319.85,2857.03,0.0,2.75
2024-08-31 01:00:00+02:00,1001.48,324.18,2292.5,2861.25,0.0,1.93
2024-08-31 02:00:00+02:00,1016.13,300.43,2160.53,2863.63,0.0,1.03
2024-08-31 03:00:00+02:00,855.43,296.3,2170.35,2869.33,0.0,1.24
2024-08-31 04:00:00+02:00,743.75,294.43,2218.65,2872.75,0.0,2.24
2024-08-31 05:00:00+02:00,786.9,294.85,2213.33,2876.3,0.0,2.68
2024-08-31 06:00:00+02:00,1205.63,322.45,2258.15,2877.48,0.0,3.41
2024-08-31 07:00:00+02:00,1307.2,306.45,2322.8,2879.73,120.6,4.92
2024-08-31 08:00:00+02:00,979.48,244.58,2224.05,2877.9,562.79,4.98
2024-08-31 09:00:00+02:00,395.7,198.6,2051.38,2872.15,1409.84,5.44
2024-08-31 10:00:00+02:00,207.8,204.75,1737.23,2863.9,2104.71,4.09
2024-08-31 11:00:00+02:00,202.08,207.3,1142.4,2857.03,2581.36,2.83
2024-08-31 12:00:00+02:00,181.33,211.33,729.43,2848.68,2776.61,2.27
2024-08-31 13:00:00+02:00,166.95,214.3,639.88,2840.58,2839.78,2.77
2024-08-31 14:00:00+02:00,203.1,222.08,625.18,2834.95,2796.71,4.59
2024-08-31 15:00:00+02:00,219.28,218.23,913.35,2833.4,2411.95,6.71
2024-08-31 16:00:00+02:00,267.13,243.03,1164.48,2832.35,1972.63,7.62
2024-08-31 17:00:00+02:00,547.18,273.53,2024.75,2831.88,1409.84,6.84
2024-08-31 18:00:00+02:00,1816.23,364.2,2498.0,2832.05,801.11,5.57
2024-08-31 19:00:00+02:00,2443.38,384.55,3006.28,2833.93,295.75,3.88
2024-08-31 20:00:00+02:00,2672.43,350.43,3057.48,2839.8,11.49,2.27
2024-08-31 21:00:00+02:00,2192.25,363.35,2701.98,2844.73,0.0,1.82
2024-08-31 22:00:00+02:00,883.5,305.4,2420.73,2849.65,0.0,4.37
2024-08-31 23:00:00+02:00,761.28,238.45,2231.75,2857.83,0.0,5.07
2024-09-01 00:00:00+02:00,355.33,261.68,2196.68,2861.4,0.0,5.77
2024-09-01 01:00:00+02:00,187.13,217.53,2141.93,2863.03,0.0,6.38
2024-09-01 02:00:00+02:00,150.08,200.9,2075.13,2869.35,0.0,4.55
2024-09-01 03:00:00+02:00,148.5,197.43,2093.53,2868.78,0.0,5.38
2024-09-01 04:00:00+02:00,202.9,191.15,2105.8,2869.5,0.0,6.0
2024-09-01 05:00:00+02:00,178.03,195.55,2216.65,2873.63,0.0,6.0
2024-09-01 06:00:00+02:00,234.38,196.25,2201.6,2875.2,0.0,5.4
2024-09-01 07:00:00+02:00,239.0,197.25,2020.25,2877.15,91.88,5.2
2024-09-01 08:00:00+02:00,244.3,187.15,1983.0,2875.58,614.47,6.0
2024-09-01 09:00:00+02:00,211.35,179.53,1236.83,2869.1,1524.7,5.95
2024-09-01 10:00:00+02:00,160.53,176.5,869.9,2860.38,2156.4,5.35
2024-09-01 11:00:00+02:00,131.95,172.8,774.88,2853.98,2575.62,5.25
2024-09-01 12:00:00+02:00,209.1,180.3,761.48,2845.0,2862.75,4.15
2024-09-01 13:00:00+02:00,248.35,192.93,706.03,2834.23,2859.88,4.68
2024-09-01 14:00:00+02:00,241.38,197.55,714.95,2819.45,2739.28,6.33
2024-09-01 15:00:00+02:00,233.6,187.2,1056.5,2813.33,1877.87,6.38
2024-09-01 16:00:00+02:00,269.93,198.08,1225.63,2812.13,1045.18,5.6
2024-09-01 17:00:00+02:00,444.2,213.9,1965.13,2810.13,1544.8,5.3
2024-09-01 18:00:00+02:00,998.25,360.8,2416.35,2807.55,775.27,3.35
2024-09-01 19:00:00+02:00,2767.88,369.53,2992.88,2820.33,143.57,1.8
2024-09-01 20:00:00+02:00,2736.78,324.5,3004.48,2832.3,14.36,2.35
2024-09-01 21:00:00+02:00,1723.4,303.28,2636.43,2862.8,0.0,5.12
2024-09-01 22:00:00+02:00,1047.55,282.83,2277.63,2876.6,0.0,6.0
2024-09-01 23:00:00+02:00,1105.28,223.13,2149.88,2879.5,0.0,5.5
2024-09-02 00:00:00+02:00,614.43,169.58,2118.58,2879.23,0.0,5.08
2024-09-02 01:00:00+02:00,556.6,182.93,2109.18,2880.65,0.0,3.7
2024-09-02 02:00:00+02:00,504.6,196.13,2056.5,2882.85,0.0,7.4
2024-09-02 03:00:00+02:00,471.78,208.65,2076.0,2881.7,0.0,7.43
2024-09-02 04:00:00+02:00,465.35,228.6,2098.08,2878.68,0.0,7.8
2024-09-02 05:00:00+02:00,1137.2,298.73,2278.35,2876.98,0.0,6.12
2024-09-02 06:00:00+02:00,1923.73,330.75,2862.03,2879.58,0.0,4.2
2024-09-02 07:00:00+02:00,2247.83,363.8,3086.53,2878.68,22.97,3.63
2024-09-02 08:00:00+02:00,2454.88,327.6,3088.88,2880.35,542.69,3.9
2024-09-02 09:00:00+02:00,1825.45,280.78,2700.93,2880.13,1478.75,4.85
2024-09-02 10:00:00+02:00,849.05,251.88,2043.95,2877.53,1857.77,6.25
2024-09-02 11:00:00+02:00,616.2,260.03,2170.38,2872.38,2021.44,6.12
2024-09-02 12:00:00+02:00,419.95,234.23,2132.68,2866.7,2983.35,5.7
2024-09-02 13:00:00+02:00,333.23,226.6,1979.0,2860.9,3124.05,5.47
2024-09-02 14:00:00+02:00,367.98,245.93,2074.03,2854.85,2980.48,5.08
2024-09-02 15:00:00+02:00,702.85,243.95,2162.73,2850.73,2699.08,4.8
2024-09-02 16:00:00+02:00,1323.73,358.93,2561.95,2847.25,2024.31,4.95
2024-09-02 17:00:00+02:00,2145.68,344.0,2895.43,2846.93,930.32,4.53
2024-09-02 18:00:00+02:00,2448.15,353.85,2974.98,2848.98,160.8,4.18
2024-09-02 19:00:00+02:00,2597.4,323.83,2922.8,2856.93,209.61,4.25
2024-09-02 20:00:00+02:00,2435.68,381.3,2891.2,2856.83,14.36,3.33
2024-09-02 21:00:00+02:00,2303.3,378.58,2894.25,2861.15,0.0,2.9
2024-09-02 22:00:00+02:00,2023.55,367.85,2930.65,2864.35,0.0,4.3
2024-09-02 23:00:00+02:00,1303.45,297.33,2485.1,2865.73,0.0,5.62
2024-09-03 00:00:00+02:00,512.13,305.28,2255.93,2867.63,0.0,5.75
2024-09-03 01:00:00+02:00,398.8,184.25,2200.53,2869.58,0.0,5.7
2024-09-03 02:00:00+02:00,329.25,183.03,2081.83,2869.93,0.0,6.62
2024-09-03 03:00:00+02:00,551.35,200.28,1821.48,2870.68,0.0,7.1
2024-09-03 04:00:00+02:00,691.43,248.6,1863.73,2871.5,0.0,5.4
2024-09-03 05:00:00+02:00,1224.9,341.18,2230.85,2872.0,0.0,5.0
2024-09-03 06:00:00+02:00,2197.73,322.43,2859.4,2873.35,0.0,4.25
2024-09-03 07:00:00+02:00,2151.0,357.6,2838.65,2874.3,57.43,3.45
2024-09-03 08:00:00+02:00,2074.53,345.58,2348.28,2872.73,344.56,2.58
2024-09-03 09:00:00+02:00,1383.15,359.1,2363.7,2873.68,654.67,1.35
2024-09-03 10:00:00+02:00,891.98,313.4,2015.68,2870.4,1823.32,1.68
2024-09-03 11:00:00+02:00,454.93,287.15,1700.73,2863.9,2495.22,3.35
2024-09-03 12:00:00+02:00,517.55,260.8,1633.75,2860.33,2776.61,4.38
2024-09-03 13:00:00+02:00,238.75,245.5,1606.63,2855.3,2558.39,4.53
2024-09-03 14:00:00+02:00,358.3,248.33,1646.58,2852.78,3029.29,5.1
2024-09-03 15:00:00+02:00,501.38,255.45,1941.8,2851.15,2647.4,6.48
2024-09-03 16:00:00+02:00,1186.73,316.73,2360.7,2851.4,2262.64,6.15
2024-09-03 17:00:00+02:00,2238.98,382.83,2936.18,2849.7,1395.48,5.55
2024-09-03 18:00:00+02:00,2687.55,352.8,3190.18,2847.5,634.57,6.1
2024-09-03 19:00:00+02:00,2614.3,381.63,3388.38,2849.5,80.4,5.3
